ligand_id,component_id,status,source_smiles,canonical_smiles,smiles_source,source_locator,source_count
1849,GXU,resolved,Cc1n(c2c([n+]1Cc3cnccn3)C(=O)c4ccccc4C2=O)CCOC,COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,7
1854,GYX,resolved,C[C@H](c1cccc2c1cccc2)N3CCC(CC3)C(=O)NCc4cccc(c4)NC(=O)C,CC(=O)Nc1cccc(CNC(=O)C2CCN([C@H](C)c3cccc4ccccc34)CC2)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
738,GZ9,resolved,Cc1c(ccc2c1CCCO2)c3c(nc(c(c3[C@@H](C(=O)O)OC(C)(C)C)C)NC(=O)NC4CCCCC4)C,Cc1nc(NC(=O)NC2CCCCC2)c(C)c([C@H](OC(C)(C)C)C(=O)O)c1-c1ccc2c(c1C)CCCO2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1160,H04,resolved,CCOc1ccccc1N2CCNCC2,CCOc1ccccc1N1CCNCC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1041,H12,resolved,CCCC1=C(c2cc(ccc2NC1=O)Cl)OC3CCCCC3,CCCc1c(OC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1043,H16,resolved,CCCC1=C(c2cc(ccc2NC1=O)Cl)SC3CCCCC3,CCCc1c(SC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1044,H18,resolved,CCCC1=C(c2cc(ccc2NC1=O)Cl)[S@](=O)C3CCCCC3,CCCc1c([S@](=O)C2CCCCC2)c2cc(Cl)ccc2[nH]c1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1045,H20,resolved,CC(C)C1=C(c2cc(ccc2NC1=O)Cl)OC3CCCCC3,CC(C)c1c(OC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2750,H2S,resolved,S,S,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1118,H2U,resolved,C1CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,O=C1CCN([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)C(=O)N1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1298,H35,resolved,c1cc(oc1)CNc2c3c(nc[nH]3)ncn2,c1coc(CNc2ncnc3nc[nH]c23)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2487,H37,resolved,[H]/N=C(\N)/NCCC[C@@H](C(=O)CCl)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](Cc2ccccc2)N,[H]/N=C(\N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)CCl,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
694,H39,resolved,CC(C)C[C@@H](Cc1ccc2c(c1C(=O)O)OCO2)CNC(=O)Cc3cc[nH]c3,CC(C)C[C@H](CNC(=O)Cc1cc[nH]c1)Cc1ccc2c(c1C(=O)O)OCO2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2917,H3F,resolved,Cc1cc(nc2c1c(c(cc2N[C@@H](C)CCCN)OC)Oc3cccc(c3)C(F)(F)F)OC,COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(N[C@@H](C)CCCN)c2n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1847,H3U,resolved,Cc1ccc(cc1NC(=O)c2cccc(c2)N)C(=O)Nc3ccc(c4c3c(cc(c4)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(N)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2919,H60,resolved,CCCC[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)/C=C/c2ccccc2,CCCC[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2920,H63,resolved,CCCC[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)/C=C/c2ccccc2,CCCC[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2561,H69,resolved,c1cc(c(cc1C2CCN(CC2)C(=O)C3=CC(=O)NC(=O)N3)Cl)Cl,O=C(c1cc(=O)[nH]c(=O)[nH]1)N1CCC(c2ccc(Cl)c(Cl)c2)CC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2921,H6F,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)[C@H](C(C)C)NC(=O)c2ccc3ccccc3c2,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccc2ccccc2c1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2922,H6L,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)[C@H](C(C)C)NC(=O)c2ccc(cc2)[N+](=O)[O-],CC(C)C[C@H](NC(=O)[C@@H](NC(=O)c1ccc([N+](=O)[O-])cc1)C(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2923,H6R,resolved,C#CC[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O)NC(=O)/C=C/c2ccccc2,C#CC[C@H](NC(=O)/C=C/c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
684,H75,resolved,c1cc(ccc1N2C=C3CCCCN3C2=O)Br,O=c1n(-c2ccc(Br)cc2)cc2n1CCCC2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
335,H9Y,resolved,c1cc(c(cc1F)OCCN2C=CC(=O)NC2=O)Oc3cc(cn4c3cc(c4)C#N)F,N#Cc1cc2c(Oc3ccc(F)cc3OCCn3ccc(=O)[nH]c3=O)cc(F)cn2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,7
2527,HBA,resolved,c1cc(ccc1C=O)O,O=Cc1ccc(O)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
846,HBB,resolved,CC(C)CC[N@@](C[C@H]([C@@H]1Cc2ccc(cc2)OCCCC(=O)N[C@H](C(=O)N1)C(C)C)O)S(=O)(=O)c3ccccc3,CC(C)CCN(C[C@@H](O)[C@@H]1Cc2ccc(cc2)OCCCC(=O)N[C@@H](C(C)C)C(=O)N1)S(=O)(=O)c1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1354,HBD,resolved,c1cc(ccc1C(=O)N)O,NC(=O)c1ccc(O)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
847,HBH,resolved,CC(C)CC[N@@](C[C@H]([C@@H]1Cc2ccc(cc2)OCCCC(=O)N[C@H](C(=O)N1)CC(=O)N)O)S(=O)(=O)c3ccccc3,CC(C)CCN(C[C@@H](O)[C@@H]1Cc2ccc(cc2)OCCCC(=O)N[C@@H](CC(N)=O)C(=O)N1)S(=O)(=O)c1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
98,HBQ,resolved,CC[C@H]1C(=O)Nc2ccc(cc2N1C(=O)OC(C)C)F,CC[C@H]1C(=O)Nc2ccc(F)cc2N1C(=O)OC(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,9
758,HBY,resolved,CC(C)OC(=O)N1c2cc(ccc2NC(=S)[C@@H]1CSC)OC,COc1ccc2c(c1)N(C(=O)OC(C)C)[C@@H](CSC)C(=S)N2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,9
2884,HCU,resolved,c1nc2c(n1CC[C@H](CO)COP(=O)(O)O)NC(=NC2=O)N,Nc1nc(=O)c2ncn(CC[C@H](CO)COP(=O)(O)O)c2[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
2528,HE9,resolved,COC(=O)c1ccc(c(c1)O)O,COC(=O)c1ccc(O)c(O)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1039,HEF,resolved,CC1=C(N(C(=O)NC1=O)COCCO)Sc2ccccc2,Cc1c(Sc2ccccc2)n(COCCO)c(=O)[nH]c1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1851,HER,resolved,COc1cc(c2c(c1)OC(=C(C2=O)O)c3cc(c(c(c3)O)O)O)O,COc1cc(O)c2c(=O)c(O)c(-c3cc(O)c(O)c(O)c3)oc2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1852,HF0,resolved,COc1cc(c2c(c1)O[C@H]([C@@H](C2=O)O)c3cc(c(c(c3)O)O)O)O,COc1cc(O)c2c(c1)O[C@@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
1491,HGQ,resolved,C1=CNC(=O)C=C1Br,O=c1cc(Br)cc[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
230,HGU,resolved,C(=N)(N)NO,N=C(N)NO,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
64,HH1,resolved,c1ccc(cc1)C[C@@H]([C@H](C[C@]2(C(=O)C(=CN2)[C@@H]3C[C@@H](c4c3cccc4)CC(=O)N)Cc5ccccc5)O)NC(=O)O[C@H]6CCOC6,NC(=O)C[C@H]1C[C@@H](C2=CN[C@@](Cc3ccccc3)(C[C@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@H]3CCOC3)C2=O)c2ccccc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1492,HH8,resolved,c1cc2c(ccnc2nc1)Br,Brc1ccnc2ncccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1490,HHQ,resolved,C1C(=CC=NC1=O)I,O=C1CC(I)=CC=N1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
621,HI1,resolved,CC(C)(C)[C@@H](C(=O)N[N@](CCC[C@@](Cc1ccccc1)(C(=O)N[C@H]2c3ccccc3C[C@H]2O)O)Cc4ccc(cc4)Br)NC(=O)OC,COC(=O)N[C@H](C(=O)NN(CCC[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)Cc1ccc(Br)cc1)C(C)(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1130,HIC,resolved,Cn1cc(nc1)C[C@@H](C(=O)O)N,Cn1cnc(C[C@H](N)C(=O)O)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
700,HLR,resolved,c1ccc2c(c1)c(no2)N,Nc1noc2ccccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
1399,HQD,resolved,CC1=C(C(=O)c2ccccc2N1)O,Cc1[nH]c2ccccc2c(=O)c1O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1180,HR5,resolved,Cc1c(cnn1C)C(=O)NCC2CCC2,Cc1c(C(=O)NCC2CCC2)cnn1C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1498,HRZ,resolved,C1=CC(=O)NC=C1,O=c1cccc[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1381,HSM,resolved,c1c(nc[nH]1)CCN,NCCc1c[nH]cn1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2636,HSV,resolved,c1c([nH+]c[nH]1)C[C@@H](C=O)N,N[C@H](C=O)Cc1c[nH]c[nH+]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2876,HT7,resolved,c1ccc2c(c1)c(c[nH]2)C[C@@H](CC(=O)O)N,N[C@H](CC(=O)O)Cc1c[nH]c2ccccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1853,HUO,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c2nc3ccccc3s2)NC(=O)[C@H](C(C)C)NC(=O)OCc4ccccc4,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2739,HUR,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c2nc3ccccc3s2)NC(=O)c4cc5c([nH]4)cccc5OC,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)c3nc4ccccc4s3)cc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
622,HV1,resolved,CC(C)(C)[C@@H](C(=O)NN(Cc1ccc(cc1)Br)C(=O)CC[C@@](Cc2ccccc2)(C(=O)N[C@H]3c4ccccc4C[C@H]3O)O)NC(=O)OC,COC(=O)N[C@H](C(=O)NN(Cc1ccc(Br)cc1)C(=O)CC[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1249,HV2,resolved,C1C(CS1(=O)=O)O,O=S1(=O)CC(O)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
953,HV9,resolved,Cc1ccc(cc1)S(=O)(=O)NC(=O)NC2CCN(CC2)c3nccc(n3)C(F)(F)F,Cc1ccc(S(=O)(=O)NC(=O)NC2CCN(c3nccc(C(F)(F)F)n3)CC2)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
1246,HVB,resolved,CCC(=[NH2+])N,CCC(N)=[NH2+],Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1208,HWH,resolved,CC(=O)NCCc1c[nH]c2c1cc(cc2)F,CC(=O)NCCc1c[nH]c2ccc(F)cc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
964,HWY,resolved,CC(C)CN(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@@H]2C[C@H]3[C@@H](C2)OC(=O)N3c4ccccc4)O)S(=O)(=O)c5ccc(cc5)OC,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3OC(=O)N(c4ccccc4)[C@H]3C2)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1126,HY3,resolved,C1CN[C@@H]([C@H]1O)C(=O)O,O=C(O)[C@H]1NCC[C@@H]1O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1496,HYN,resolved,C1C(=O)NC(=O)N1,O=C1CNC(=O)N1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1855,HYR,resolved,c1ccc(cc1)OCCNC=S,S=CNCCOc1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
88,I15,resolved,Cc1c2c(ccc(c2Oc3cc(cc(c3)C#N)C#N)F)[nH]n1,Cc1n[nH]c2ccc(F)c(Oc3cc(C#N)cc(C#N)c3)c12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2978,I1W,resolved,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)[C@@H](c4nc5ccccc5s4)O)C,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)c1nc3ccccc3s1)C2(C)C)C(C)(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2742,I1Z,resolved,[H]/N=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]2[C@@H]3[C@@H](C3(C)C)CN2C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C,[H]/N=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2979,I2D,resolved,c1cc(cc(c1)Cl)CN(c2ccc(cc2)c3c[nH]nc3)C(=O)Cc4cccnc4,O=C(Cc1cccnc1)N(Cc1cccc(Cl)c1)c1ccc(-c2cn[nH]c2)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
3011,I2J,resolved,C(COCCO)N,NCCOCCO,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2980,I2N,resolved,c1ccc2c(c1)cncc2CC(=O)N(Cc3cc(cc(c3)Cl)F)c4ccc(cc4)c5c[nH]cn5,O=C(Cc1cncc2ccccc12)N(Cc1cc(F)cc(Cl)c1)c1ccc(-c2c[nH]cn2)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
181,I3M,resolved,I[I-]I,I[I-]I,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2796,I3R,resolved,c1ccc(cc1)C2=NN([C@H](C2)c3cccc4c3nccn4)C(=O)CCl,O=C(CCl)N1N=C(c2ccccc2)C[C@@H]1c1cccc2nccnc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2599,I54,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCc2ccccc2Cl,CC(C)C[C@H](NC(=O)OCc1ccccc1Cl)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2577,I64,resolved,CCC(=O)N(CCC(=O)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)OCc1ccccc1,CCC(=O)N(CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2625,I65,resolved,CCC(=O)N(CCC(=O)N)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H]([C@@H](C)OC(C)(C)C)NC(=O)OCc2ccccc2,CCC(=O)N(CCC(N)=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)OC(C)(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2973,I68,resolved,CC(C)(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)CO)NC(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C,CC(C)(C)C[C@H](NC(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2972,I69,resolved,CC(C)(C)[C@@H](C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)CO)NC(=O)NC(C)(C)C,CC(C)(C)NC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@H](CO)C[C@@H]1CCNC1=O)C(C)(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
598,I6M,resolved,[H]/N=C(/N)\NC[C@H]1Cc2cc(ccc2[C@@H]1NC(=O)C(=O)Nc3ccc(c(c3)F)Cl)CN4CCC[C@@H]4CO,[H]/N=C(/N)NC[C@H]1Cc2cc(CN3CCC[C@@H]3CO)ccc2[C@@H]1NC(=O)C(=O)Nc1ccc(Cl)c(F)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
597,I6Q,resolved,[H]/N=C(\N)/NC[C@H]1Cc2cc(ccc2[C@@H]1NC(=O)C(=O)Nc3ccc(c(c3)F)Cl)CN4CC[C@H](C4)N,[H]/N=C(\N)NC[C@H]1Cc2cc(CN3CC[C@@H](N)C3)ccc2[C@@H]1NC(=O)C(=O)Nc1ccc(Cl)c(F)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
1085,I70,resolved,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)[C@H](C(=O)N)O)C,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)C(N)=O)C2(C)C)C(C)(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2624,I71,resolved,CCNC(=O)[C@@H]([C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]2[C@@H]3[C@@H](C3(C)C)CN2C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)O,CCNC(=O)[C@H](O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2977,I80,resolved,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COc3ccc(cc3)OC(F)(F)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)CO)C,CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](CO)C[C@@H]3CCNC3=O)N(C(=O)COc3ccc(OC(F)(F)F)cc3)C[C@@H]21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1572,I8D,resolved,c1cc(ccc1C(=O)N2CCSCC2)Cl,O=C(c1ccc(Cl)cc1)N1CCSCC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2632,I8H,resolved,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)[C@H](C(=O)NC)O)C,CNC(=O)[C@H](O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C)C2(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
307,IB1,resolved,COc1cc(c(c(c1)F)C(=O)c2ccnc(n2)Nc3ccc(cc3)C#N)F,COc1cc(F)c(C(=O)c2ccnc(Nc3ccc(C#N)cc3)n2)c(F)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1073,IDS,resolved,[C@@H]1([C@@H]([C@@H](O[C@H]([C@@H]1OS(=O)(=O)O)O)C(=O)O)O)O,O=C(O)[C@@H]1O[C@@H](O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,61
3028,IDU,resolved,[C@@H]1([C@H]([C@@H](O[C@@H]([C@@H]1OS(=O)(=O)O)O)C(=O)O)O)O,O=C(O)[C@@H]1O[C@H](O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@H]1O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
762,IET,resolved,c1cc(c(c(c1)Cl)CC(=N)NC(=S)Nc2ccc(cc2)C#N)Cl,N#Cc1ccc(NC(=S)NC(=N)Cc2c(Cl)cccc2Cl)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2634,IFO,resolved,CC(C)([C@H](C(=O)OCc1ccc(cc1F)F)N/C=C(/C=O)\NC(=O)COc2ccccc2)S(=O)O,CC(C)([C@@H](N/C=C(/C=O)NC(=O)COc1ccccc1)C(=O)OCc1ccc(F)cc1F)S(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
330,IHP,resolved,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,64
2633,II7,resolved,C1C(CC1N)C(=O)O,NC1CC(C(=O)O)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
236,IL0,resolved,CC[C@H](C)[C@@H](C(O)O)N,CC[C@H](C)[C@H](N)C(O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
238,ILE,resolved,CC[C@H](C)[C@@H](C(=O)O)N,CC[C@H](C)[C@H](N)C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
767,IM1,resolved,CC(C)[C@@H](c1[nH]ccn1)NC(=O)[C@H](Cc2ccccc2)C[C@@H]([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)O,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)c1ncc[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,12
636,IMV,resolved,c1ccc2c(c1)CC(=O)N2Cc3ccc4c(c3C(=O)O)OCO4,O=C(O)c1c(CN2C(=O)Cc3ccccc32)ccc2c1OCO2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,11
1003,INU,resolved,c1ccc(cc1)S(=O)(=O)Nc2cccc(c2)[C@H](C3CC3)C4=C(C5=C(CCCCCC5)OC4=O)O,O=c1oc2c(c(O)c1[C@H](c1cccc(NS(=O)(=O)c3ccccc3)c1)C1CC1)CCCCCC2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
913,IOP,resolved,c1ccc2c(c1)c(c[nH]2)CCC(=O)O,O=C(O)CCc1c[nH]c2ccccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
60,IPF,resolved,CC(C)[C@@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H]([C@H]([C@@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@H](Cc3c[nH]c4c3cccc4)NC(=O)C)O)O)NC(=O)[C@H](Cc5c[nH]c6c5cccc6)NC(=O)C,CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](O)[C@@H](O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(C)=O)C(C)C)C(C)C,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2607,IRW,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OC[C@@H]2C[C@H]2c3ccc(cc3)OC,COc1ccc([C@@H]2C[C@H]2COC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)[C@@H](O)S(=O)(=O)O)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
