component_id,source_smiles,source_name,canonical_smiles,chemical_status
UHG,C[C@H](c1ccc2c3cc(ccc3[nH]c2c1)Cl)C(=O)O,Components-smiles-stereo-oe.smi,C[C@@H](C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,resolved
UHM,c1ccc(c(c1)C(=O)NCc2cnsc2)OCC#N,Components-smiles-stereo-oe.smi,N#CCOc1ccccc1C(=O)NCc1cnsc1,resolved
UHS,CCC(=O)N(c1cc(on1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NC(C)(C)C,Components-smiles-stereo-oe.smi,CCC(=O)N(c1cc(C(C)(C)C)on1)[C@@H](C(=O)NC(C)(C)C)c1cccnc1,resolved
UHV,CCC(=O)N(c1cc(on1)C(C)(C)C)[C@H](c2cccnc2)C(=O)Nc3ccc(cc3C)OC,Components-smiles-stereo-oe.smi,CCC(=O)N(c1cc(C(C)(C)C)on1)[C@@H](C(=O)Nc1ccc(OC)cc1C)c1cccnc1,resolved
UHY,CCc1cccc(c1NC(=O)[C@@H](c2cccnc2)N(c3ccc(nc3)C(C)C)C(=O)CC)C,Components-smiles-stereo-oe.smi,CCC(=O)N(c1ccc(C(C)C)nc1)[C@@H](C(=O)Nc1c(C)cccc1CC)c1cccnc1,resolved
UJ1,CCc1cccc(c1NC(=O)[C@@H](c2cccnc2)N(c3cc([nH]n3)C(C)(C)C)C(=O)CC)C,Components-smiles-stereo-oe.smi,CCC(=O)N(c1cc(C(C)(C)C)[nH]n1)[C@@H](C(=O)Nc1c(C)cccc1CC)c1cccnc1,resolved
UJ4,CCC(=O)N(c1ccc(cc1)[C@H](C)OC)[C@H](c2cccnc2)C(=O)Nc3ccc(cc3C)OC,Components-smiles-stereo-oe.smi,CCC(=O)N(c1ccc([C@H](C)OC)cc1)[C@@H](C(=O)Nc1ccc(OC)cc1C)c1cccnc1,resolved
UJ6,c1ccc2c(c1)[C@@H](C(=O)N2)Cc3ccc4c(c3C(=O)O)OCO4,Components-smiles-stereo-oe.smi,O=C(O)c1c(C[C@@H]2C(=O)Nc3ccccc32)ccc2c1OCO2,resolved
UJK,Cc1ccccc1n2cc(nn2)C(=O)O,Components-smiles-stereo-oe.smi,Cc1ccccc1-n1cc(C(=O)O)nn1,resolved
UMV,Cc1c2cc(ccc2c(cc1Oc3ccccc3OCCN4C=CC(=O)NC4=O)CC(=O)OC)C#N,Components-smiles-stereo-oe.smi,COC(=O)Cc1cc(Oc2ccccc2OCCn2ccc(=O)[nH]c2=O)c(C)c2cc(C#N)ccc12,resolved
UMY,Cc1c2cc(ccc2c(cc1Oc3ccccc3OCCN4C=CC(=O)NC4=O)F)C#N,Components-smiles-stereo-oe.smi,Cc1c(Oc2ccccc2OCCn2ccc(=O)[nH]c2=O)cc(F)c2ccc(C#N)cc12,resolved
UNI,c1cc(cc(c1)NS(=O)(=O)c2ccc(cc2)C#N)[C@H](C3CC3)C4=C(C5=C(CCCCCC5)OC4=O)O,Components-smiles-stereo-oe.smi,N#Cc1ccc(S(=O)(=O)Nc2cccc([C@@H](c3c(O)c4c(oc3=O)CCCCCC4)C3CC3)c2)cc1,resolved
UNS,Cc1cc(c(c2c1ccc(c2)C#N)C)Oc3ccc(cc3OCCN4C=CC(=O)NC4=O)F,Components-smiles-stereo-oe.smi,Cc1cc(Oc2ccc(F)cc2OCCn2ccc(=O)[nH]c2=O)c(C)c2cc(C#N)ccc12,resolved
UO4,Cc1c2cc(ccc2c(cc1Oc3ccccc3OCCN4C=CC(=O)NC4=O)CC5CC5)C#N,Components-smiles-stereo-oe.smi,Cc1c(Oc2ccccc2OCCn2ccc(=O)[nH]c2=O)cc(CC2CC2)c2ccc(C#N)cc12,resolved
UO9,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)S(=O)c2ccccc2,Components-smiles-stereo-oe.smi,CC(C)C[C@H](NC(=O)OCC(C)(C)S(=O)c1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O,resolved
UOV,Cc1ccc(cc1)c2ccc(cc2)NC(=O)N3CCC4(CC3)CCO4,Components-smiles-stereo-oe.smi,Cc1ccc(-c2ccc(NC(=O)N3CCC4(CCO4)CC3)cc2)cc1,resolved
UPD,CC(=O)N1CCC(CC1)C(=O)Nc2ccc(nc2)OC,Components-smiles-stereo-oe.smi,COc1ccc(NC(=O)C2CCN(C(C)=O)CC2)cn1,resolved
UPJ,CC(=O)N1CCC(CC1)C(=O)N(C)c2ccccc2,Components-smiles-stereo-oe.smi,CC(=O)N1CCC(C(=O)N(C)c2ccccc2)CC1,resolved
UQO,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)S(=O)(=O)c2ccccc2,Components-smiles-stereo-oe.smi,CC(C)C[C@H](NC(=O)OCC(C)(C)S(=O)(=O)c1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O,resolved
UQS,c1ccc(c(c1)CNc2c[nH]nc2)F,Components-smiles-stereo-oe.smi,Fc1ccccc1CNc1cn[nH]c1,resolved
UQW,CC[C@H](C(=O)NCCc1c[nH]c2c1cccc2)OC(=O)C=C,Components-smiles-stereo-oe.smi,C=CC(=O)O[C@H](CC)C(=O)NCCc1c[nH]c2ccccc12,resolved
UQZ,CCCN([C@@H](c1cccc(c1)O)C(=O)NCc2ccc3c(c2)OCO3)C(=O)C=C,Components-smiles-stereo-oe.smi,C=CC(=O)N(CCC)[C@H](C(=O)NCc1ccc2c(c1)OCO2)c1cccc(O)c1,resolved
UR3,CN1C(=O)C=CN(C1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,Components-smiles-stereo-oe.smi,Cn1c(=O)ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1=O,resolved
UR7,Cc1ccc(cc1F)CS(=O)(=O)N,Components-smiles-stereo-oe.smi,Cc1ccc(CS(N)(=O)=O)cc1F,resolved
URK,COc1cccc(c1OC)CNC(=O)[C@H](c2ccc(cc2)[N+](=O)[O-])OC(=O)C=C,Components-smiles-stereo-oe.smi,C=CC(=O)O[C@H](C(=O)NCc1cccc(OC)c1OC)c1ccc([N+](=O)[O-])cc1,resolved
URR,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)S(=O)c2ccccc2,Components-smiles-stereo-oe.smi,CC(C)C[C@H](NC(=O)OCC(C)(C)S(=O)c1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O,resolved
URT,c1nc(c2c(n1)n(cn2)[C@H]3C(=C[C@H](O3)OCP(=O)(O)O)F)N,Components-smiles-stereo-oe.smi,Nc1ncnc2c1ncn2[C@@H]1O[C@H](OCP(=O)(O)O)C=C1F,resolved
US7,CS(=O)(=O)c1ccc(cc1)N2CCNCC2,Components-smiles-stereo-oe.smi,CS(=O)(=O)c1ccc(N2CCNCC2)cc1,resolved
US8,CC(=O)Nc1c(cc(s1)c2ccccc2)C(=O)NC3CC3,Components-smiles-stereo-oe.smi,CC(=O)Nc1sc(-c2ccccc2)cc1C(=O)NC1CC1,resolved
USA,[H]/N=C/c1[nH]ccn1,Components-smiles-stereo-oe.smi,[H]/N=C/c1ncc[nH]1,resolved
USD,[H]/N=C/c1ncccn1,Components-smiles-stereo-oe.smi,[H]/N=C/c1ncccn1,resolved
USH,CCCN(CC(=O)Nc1ccccc1OC)C(=O)CCl,Components-smiles-stereo-oe.smi,CCCN(CC(=O)Nc1ccccc1OC)C(=O)CCl,resolved
USZ,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NCCc3cccc(c3)F,Components-smiles-stereo-oe.smi,CCC(=O)N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NCCc1cccc(F)c1)c1cccnc1,resolved
UTP,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO[P@@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)O)O,Components-smiles-stereo-oe.smi,O=c1ccn([C@@H]2O[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,resolved
UUJ,c1cc(c(cc1Br)C#N)O,Components-smiles-stereo-oe.smi,N#Cc1cc(Br)ccc1O,resolved
UUR,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OCCSc2ccccc2,Components-smiles-stereo-oe.smi,CC(C)C[C@H](NC(=O)OCCSc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O,resolved
UV2,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCCSc2ccccc2,Components-smiles-stereo-oe.smi,CC(C)C[C@H](NC(=O)OCCSc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O,resolved
UVA,CNc1ccccc1S(=O)(=O)C,Components-smiles-stereo-oe.smi,CNc1ccccc1S(C)(=O)=O,resolved
UVC,C1=CN(C(=O)NC1=O)[C@H]2[C@H]3[C@@H]([C@H](O2)CO)O[V](=O)(O3)(O)O,Components-smiles-stereo-oe.smi,O=c1ccn([C@@H]2O[C@H](CO)[C@H]3[O][V](=[O])([OH])([OH])[O][C@H]32)c(=O)[nH]1,resolved
UVJ,Cc1nc2ccccc2n1CCC(=O)N,Components-smiles-stereo-oe.smi,Cc1nc2ccccc2n1CCC(N)=O,resolved
UWO,CC(=O)N1c2ccc(cc2NC3=C([C@H]1c4ccc(cc4)C(F)(F)F)C(=O)CCC3)C(=O)OC,Components-smiles-stereo-oe.smi,COC(=O)c1ccc2c(c1)NC1=C(C(=O)CCC1)[C@@H](c1ccc(C(F)(F)F)cc1)N2C(C)=O,resolved
UWY,CCn1cc(cn1)NC(=O)C2CCCC2,Components-smiles-stereo-oe.smi,CCn1cc(NC(=O)C2CCCC2)cn1,resolved
UX1,CNC(=O)C1(CC1)Cc2ccccc2F,Components-smiles-stereo-oe.smi,CNC(=O)C1(Cc2ccccc2F)CC1,resolved
UXG,c1ccc(cc1)C(c2ccccc2)N3CC(C3)O,Components-smiles-stereo-oe.smi,OC1CN(C(c2ccccc2)c2ccccc2)C1,resolved
UXS,CSCC[C@@H](CO)N,Components-smiles-stereo-oe.smi,CSCC[C@H](N)CO,resolved
UY1,CO[C@@H]1[C@@H]([C@H](O[C@H]1C2=CNC(=O)NC2=O)COP(=O)(O)O)O,Components-smiles-stereo-oe.smi,CO[C@@H]1[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1c1c[nH]c(=O)[nH]c1=O,resolved
UZF,c1ccc2c(c1)CCc3ccccc3N2C(=O)CS,Components-smiles-stereo-oe.smi,O=C(CS)N1c2ccccc2CCc2ccccc21,resolved
V00,C[C@H](c1cc(cc2c1cccc2)OC)N3CCC(CC3)C(=O)NCc4cccc(c4)F,Components-smiles-stereo-oe.smi,COc1cc([C@@H](C)N2CCC(C(=O)NCc3cccc(F)c3)CC2)c2ccccc2c1,resolved
V06,c1cncc(c1N)Br,Components-smiles-stereo-oe.smi,Nc1ccncc1Br,resolved
V18,c1ccc2c(c1)cncc2N3C(=O)C4(CC(C4)C5CCC5)NC3=O,Components-smiles-stereo-oe.smi,O=C1NC2(CC(C3CCC3)C2)C(=O)N1c1cncc2ccccc12,resolved
V1B,c1ccc(cc1)C2CC3(C2)C(=O)N(C(=O)N3)c4cncc5c4cccc5,Components-smiles-stereo-oe.smi,O=C1NC2(CC(c3ccccc3)C2)C(=O)N1c1cncc2ccccc12,resolved
V1V,CCC[C@@H]([C@@H](C(=O)O)O)N,Components-smiles-stereo-oe.smi,CCC[C@H](N)[C@H](O)C(=O)O,resolved
V2M,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](CO)O)NC(=O)c2cc3c([nH]2)cccc3OC,Components-smiles-stereo-oe.smi,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)[C@H](O)CO)cc12,resolved
V3E,COC(=O)[C@H](Cc1ccccc1O)N,Components-smiles-stereo-oe.smi,COC(=O)[C@@H](N)Cc1ccccc1O,resolved
V46,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCc2cccc(c2)Cl,Components-smiles-stereo-oe.smi,CC(C)C[C@H](NC(=O)OCc1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O,resolved
V5N,c1c([nH]cn1)[C@H]([C@@H](C(=O)O)N)O,Components-smiles-stereo-oe.smi,N[C@H](C(=O)O)[C@H](O)c1cnc[nH]1,resolved
V7G,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](c2nc3ccccc3s2)O)NC(=O)c4cc5c([nH]4)cccc5OC,Components-smiles-stereo-oe.smi,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)[C@H](O)c3nc4ccccc4s3)cc12,resolved
V7H,c1ccc(cc1)CNC(=O)c2ccccc2CNCc3ccc4c(c3C(=O)O)OC[C@@H](O4)CCC(=O)O,Components-smiles-stereo-oe.smi,O=C(O)CC[C@H]1COc2c(ccc(CNCc3ccccc3C(=O)NCc3ccccc3)c2C(=O)O)O1,resolved
V83,COC(=O)c1c2c(sc1NC(=O)[C@@H]3CC=CC[C@H]3C(=O)O)CCCCC2,Components-smiles-stereo-oe.smi,COC(=O)c1c(NC(=O)[C@@H]2CC=CC[C@H]2C(=O)O)sc2c1CCCCC2,resolved
V96,c1cc(c(cc1C[C@@H](C(=O)O)N)c2c(c3c(c(c2O)O)C(=O)c4cc(c(c(c4C3=O)C(=O)O)C(=O)O)O)O)O,Components-smiles-stereo-oe.smi,N[C@@H](Cc1ccc(O)c(-c2c(O)c(O)c3c(c2O)C(=O)c2c(cc(O)c(C(=O)O)c2C(=O)O)C3=O)c1)C(=O)O,resolved
V9O,c1cc(c(cc1CCN)c2c(c3c(c(c2O)O)C(=O)c4cc(c(c(c4C3=O)C(=O)O)C(=O)O)O)O)O,Components-smiles-stereo-oe.smi,NCCc1ccc(O)c(-c2c(O)c(O)c3c(c2O)C(=O)c2c(cc(O)c(C(=O)O)c2C(=O)O)C3=O)c1,resolved
V9R,CC(C)(C)OC(=O)NC1=CC=CN(C1=O)[C@H](CC2CC2)C(=O)N[C@@H](C[C@@H]3CCNC3=O)[C@@H](C(=O)NCc4ccccc4)O,Components-smiles-stereo-oe.smi,CC(C)(C)OC(=O)Nc1cccn([C@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)[C@H](O)C(=O)NCc2ccccc2)c1=O,resolved
VA9,CC(=O)NCCc1ccc(c(c1)c2c(c3c(c(c2O)O)C(=O)c4cc(c(c(c4C3=O)C(=O)O)C(=O)O)O)O)O,Components-smiles-stereo-oe.smi,CC(=O)NCCc1ccc(O)c(-c2c(O)c(O)c3c(c2O)C(=O)c2c(cc(O)c(C(=O)O)c2C(=O)O)C3=O)c1,resolved
VAC,c1ccc(cc1)C[C@H](CC(C[C@@H](Cc2ccccc2)C(=O)N[C@H]3c4ccccc4C[C@H]3O)O)C(=O)N[C@H]5c6ccccc6C[C@H]5O,Components-smiles-stereo-oe.smi,O=C(N[C@H]1c2ccccc2C[C@H]1O)[C@H](Cc1ccccc1)CC(O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,resolved
VBY,Cc1ccc(cc1C(=O)N[C@H](C)c2cccc3c2cccc3)NC(=O)C=C,Components-smiles-stereo-oe.smi,C=CC(=O)Nc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1,resolved
VCG,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@@H]([C@@H]1[C@@H](C[C@@H](O1)OCCO)OCCO)OCCO,Components-smiles-stereo-oe.smi,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@H](OCCO)[C@H]1O[C@@H](OCCO)C[C@H]1OCCO,resolved
VEG,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NCCC(=O)OCC,Components-smiles-stereo-oe.smi,CCOC(=O)CCNC(=O)[C@@H](c1cccnc1)N(C(=O)CC)c1ccc(C(C)(C)C)cc1,resolved
VEJ,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NCCCOC,Components-smiles-stereo-oe.smi,CCC(=O)N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NCCCOC)c1cccnc1,resolved
VEM,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NCCOC,Components-smiles-stereo-oe.smi,CCC(=O)N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NCCOC)c1cccnc1,resolved
VEP,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NC3CCOCC3,Components-smiles-stereo-oe.smi,CCC(=O)N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NC1CCOCC1)c1cccnc1,resolved
VEV,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NC,Components-smiles-stereo-oe.smi,CCC(=O)N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NC)c1cccnc1,resolved
VEY,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NCC,Components-smiles-stereo-oe.smi,CCNC(=O)[C@@H](c1cccnc1)N(C(=O)CC)c1ccc(C(C)(C)C)cc1,resolved
VHJ,CC(C)[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)CO)NC(=O)OCc3ccccc3,Components-smiles-stereo-oe.smi,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,resolved
VHM,CC(C)[C@@H](C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)CO)NC(=O)OCc3ccccc3,Components-smiles-stereo-oe.smi,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,resolved
VHP,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)CO)NC(=O)OCc2ccccc2)OC(C)(C)C,Components-smiles-stereo-oe.smi,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)OC(C)(C)C)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,resolved
VHV,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)CO)NC(=O)[C@H](C(C)C)NC(=O)OCc2ccccc2,Components-smiles-stereo-oe.smi,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,resolved
VI1,COC(=O)c1c2c(sc1NC(=O)[C@@H]3CCCC[C@H]3C(=O)O)CCCCCC2,Components-smiles-stereo-oe.smi,COC(=O)c1c(NC(=O)[C@@H]2CCCC[C@H]2C(=O)O)sc2c1CCCCCC2,resolved
VIB,Cc1c(sc[n+]1Cc2cnc(nc2N)C)CCO,Components-smiles-stereo-oe.smi,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,resolved
VJA,CC(C)C[C@@H](C(=O)N[C@H](C[C@@H]1CCNC1=O)CO)NC(=O)[C@H](C(C)C)NC(=O)OCc2ccccc2,Components-smiles-stereo-oe.smi,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](CO)C[C@@H]1CCNC1=O,resolved
VL4,CN(Cc1ccccc1C(=O)NCC2CCC2)Cc3ccc4c(c3C(=O)O)OC[C@@H](O4)CCC(=O)O,Components-smiles-stereo-oe.smi,CN(Cc1ccccc1C(=O)NCC1CCC1)Cc1ccc2c(c1C(=O)O)OC[C@H](CCC(=O)O)O2,resolved
VLU,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)Sc2cccc(c2)Cl,Components-smiles-stereo-oe.smi,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O,resolved
VM0,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)Sc2cccc(c2)Cl,Components-smiles-stereo-oe.smi,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O,resolved
VM5,c1cc(c(cc1S(=O)(=O)N)Cl)NC(=O)Cc2ccc(c(c2F)Oc3cc(cc(c3)Cl)C#N)Br,Components-smiles-stereo-oe.smi,N#Cc1cc(Cl)cc(Oc2c(Br)ccc(CC(=O)Nc3ccc(S(N)(=O)=O)cc3Cl)c2F)c1,resolved
VO8,CCC(=O)N1c2ccccc2N(C1=O)CCOc3ccccc3Oc4cccc5c4ccc(c5)C#N,Components-smiles-stereo-oe.smi,CCC(=O)n1c(=O)n(CCOc2ccccc2Oc2cccc3cc(C#N)ccc23)c2ccccc21,resolved
VOI,CN(C)C(=O)CCOc1ccccc1Oc2cccn3c2cc(c3)C#N,Components-smiles-stereo-oe.smi,CN(C)C(=O)CCOc1ccccc1Oc1cccn2cc(C#N)cc12,resolved
VOU,c1ccc(c(c1)OCCC(=O)N2CCCC2)Oc3cccn4c3cc(c4)C#N,Components-smiles-stereo-oe.smi,N#Cc1cc2c(Oc3ccccc3OCCC(=O)N3CCCC3)cccn2c1,resolved
VP2,c1ccc(c(c1)OCCC(=O)NCC(F)F)Oc2cccn3c2cc(c3)C#N,Components-smiles-stereo-oe.smi,N#Cc1cc2c(Oc3ccccc3OCCC(=O)NCC(F)F)cccn2c1,resolved
VPB,c1ccc(c(c1)OCCC(=O)N2CCOCC2)Oc3cccn4c3cc(c4)C#N,Components-smiles-stereo-oe.smi,N#Cc1cc2c(Oc3ccccc3OCCC(=O)N3CCOCC3)cccn2c1,resolved
VQ0,c1cc(c(cc1Cl)OCCN2C=C(C(=O)NC2=O)Cl)Oc3cc(cc(c3)Cl)C#N,Components-smiles-stereo-oe.smi,N#Cc1cc(Cl)cc(Oc2ccc(Cl)cc2OCCn2cc(Cl)c(=O)[nH]c2=O)c1,resolved
VQK,C=CC(=O)Nc1cccc(c1)CCOc2cc(ccc2Oc3cc(cc(c3)Cl)C#N)Cl,Components-smiles-stereo-oe.smi,C=CC(=O)Nc1cccc(CCOc2cc(Cl)ccc2Oc2cc(Cl)cc(C#N)c2)c1,resolved
VQN,CC(C)C[C@H](C(=O)N[C@@H](C[C@H]1CCNC1=O)/C=C\C(=O)N2CCN(CC2)CC3CCN(CC3)c4cc5c(cc4F)C(=O)N(C5=O)[C@@H]6CCC(=O)NC6=O)NC(=O)OCc7ccccc7,Components-smiles-stereo-oe.smi,CC(C)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C\C(=O)N1CCN(CC2CCN(c3cc4c(cc3F)C(=O)N([C@@H]3CCC(=O)NC3=O)C4=O)CC2)CC1)C[C@H]1CCNC1=O,resolved
VQR,CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)OC)C[C@@H]1CCNC1=O)NC(=O)OCc2ccccc2,Components-smiles-stereo-oe.smi,COC(=O)CC[C@@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,resolved
VQV,C1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@@H](O2)COP(=O)(O)O)OP(=O)(O)O)O,Components-smiles-stereo-oe.smi,O=c1ccn([C@@H]2O[C@@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@@H]2O)c(=O)[nH]1,resolved
VR4,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](C(=O)NCc2ccccc2)O)NC(=O)OCc3ccccc3,Components-smiles-stereo-oe.smi,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)C(=O)NCc1ccccc1,resolved
VR9,CCC(=O)N(C)CCOc1cc(ccc1Oc2cccn3c2cc(c3)C#N)Cl,Components-smiles-stereo-oe.smi,CCC(=O)N(C)CCOc1cc(Cl)ccc1Oc1cccn2cc(C#N)cc12,resolved
VRF,CN(CCOc1ccccc1Oc2cccc3c2ccc(c3)C#N)C(=O)C=C,Components-smiles-stereo-oe.smi,C=CC(=O)N(C)CCOc1ccccc1Oc1cccc2cc(C#N)ccc12,resolved
VRQ,CN(CCOc1cc(ccc1Oc2cccc3c2ccc(c3)C#N)Cl)C(=O)C=C,Components-smiles-stereo-oe.smi,C=CC(=O)N(C)CCOc1cc(Cl)ccc1Oc1cccc2cc(C#N)ccc12,resolved
VSN,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=S)(O)O)O)O)N=C(NC2=O)N,Components-smiles-stereo-oe.smi,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(O)(O)=S)[C@@H](O)[C@H]2O)c(=O)[nH]1,resolved
VTN,C=CC(=O)NCCc1ccc(c(c1)Oc2cc(cc(c2)Cl)C#N)Cl,Components-smiles-stereo-oe.smi,C=CC(=O)NCCc1ccc(Cl)c(Oc2cc(Cl)cc(C#N)c2)c1,resolved
VTS,CN(CCOc1ccc(c(c1)Oc2cc(cc(c2)Cl)C#N)Cl)C(=O)C=C,Components-smiles-stereo-oe.smi,C=CC(=O)N(C)CCOc1ccc(Cl)c(Oc2cc(Cl)cc(C#N)c2)c1,resolved
VTV,CN(CCc1ccc(c(c1)Oc2cc(cc(c2)Cl)C#N)Cl)C(=O)C=C,Components-smiles-stereo-oe.smi,C=CC(=O)N(C)CCc1ccc(Cl)c(Oc2cc(Cl)cc(C#N)c2)c1,resolved
VU8,CN(CCOc1cc(ccc1Oc2cc(cc(c2)Cl)C#N)Cl)C(=O)C=C,Components-smiles-stereo-oe.smi,C=CC(=O)N(C)CCOc1cc(Cl)ccc1Oc1cc(Cl)cc(C#N)c1,resolved
VVD,CC(=O)Nc1ccc(c(c1)C(=O)O)F,Components-smiles-stereo-oe.smi,CC(=O)Nc1ccc(F)c(C(=O)O)c1,resolved
VVE,CCC(=O)N1c2ccccc2N(C1=O)CCOc3cc(ccc3Oc4cc(cc(c4)Cl)C#N)Cl,Components-smiles-stereo-oe.smi,CCC(=O)n1c(=O)n(CCOc2cc(Cl)ccc2Oc2cc(Cl)cc(C#N)c2)c2ccccc21,resolved
VVG,CCS(=O)(=O)Nc1ccccc1F,Components-smiles-stereo-oe.smi,CCS(=O)(=O)Nc1ccccc1F,resolved
